center,,steering
KwtY2DD5Ja.png,5.59320369575E-007,5.59320369575E-006
wT2hcezrxy.png,5.58150816232E-007,5.58150816232E-006
xm4zcVVqoQ.png,5.58220222047E-007,5.58220222047E-006
T90wmJrhjk.png,0.0001336294,0.001336294
atayk3vWek.png,-1.35579157359E-005,-0.0001355792
AAsNuCBtD4.png,-0.0001920824,-0.001920824
DHrD5eMFgU.png,0.000163249,0.00163249
XIqCOBJXU4.png,-2.00639060495E-005,-0.0002006391
TemAqkq6Q9.png,8.28774830097E-007,8.28774830097E-006
QStgVFALZE.png,-0.0001278333,-0.001278333
vJowrrpzvQ.png,2.20666115638E-005,0.0002206661
3L6tNVxz8f.png,-1.68528868016E-006,-1.68528868016E-005
iCUyWTP1u8.png,0.000005802,0.00005802
ruPPefJSye.png,2.56482985606E-006,2.56482985606E-005
LWGak62nch.png,-5.25921059307E-005,-0.0005259211
ohHFPCTf0Q.png,8.40670691105E-006,8.40670691105E-005
xdqo703NPI.png,8.90526280273E-006,8.90526280273E-005
nDj3QlN8Pn.png,7.79789672833E-007,7.79789672833E-006
JSyXxxXejE.png,1.19913772778E-006,1.19913772778E-005
XNDgsfMO4P.png,5.61746219319E-007,5.61746219319E-006
fo3kKkmpKg.png,5.58117619676E-007,5.58117619676E-006
jWHgbyIPQE.png,5.60210537515E-007,5.60210537515E-006
D0MjLAOYrn.png,5.58124895633E-007,5.58124895633E-006
5Xce2Q1syG.png,5.58359317893E-007,5.58359317893E-006
DiEIFXUcSr.png,5.58356191505E-007,5.58356191505E-006
nA6GZHy68k.png,5.60142382255E-007,5.60142382255E-006
otqKBS4U7I.png,5.59295472158E-007,0.000005593
CorNbHrvM8.png,-5.58604369871E-007,-0.000005586
JQ2HmbuAkF.png,-5.58097895009E-007,-0.000005581
jbdTqigTi9.png,5.58099202408E-007,0.000005581
ThVLTWSQ7Q.png,-5.60064336241E-007,-5.60064336241E-006
iktljq3Lb4.png,5.58114152227E-007,5.58114152227E-006
tQrDL33bGw.png,5.58100850867E-007,0.000005581
FTsOnadIlK.png,5.58226133762E-007,5.58226133762E-006
uMKcCup4qg.png,5.58163606001E-007,5.58163606001E-006
mnbPxcenPL.png,5.58334079415E-007,5.58334079415E-006
w96Gh33Irm.png,5.59089812668E-007,5.59089812668E-006
nYnsLcpU85.png,5.58150929919E-007,5.58150929919E-006
UBQNgamcNp.png,5.58131262096E-007,5.58131262096E-006
isS0HZw1pW.png,-5.59289787816E-007,-5.59289787816E-006
QyjNjMcTz4.png,-5.58136832751E-007,-5.58136832751E-006
sHr3IsFEwI.png,-5.59916202292E-007,-5.59916202292E-006
oaJHH2dhsm.png,-5.59224758945E-007,-5.59224758945E-006
3r2VUvZQV2.png,-5.58815429486E-007,-5.58815429486E-006
QNNgSuEbyI.png,-5.58668830308E-007,-5.58668830308E-006
dYalRTD41s.png,-0.0001601538,-0.001601538
dTQmJ0YsLV.png,3.30614202539E-005,0.0003306142
RaqQNIKlYU.png,-1.17444897114E-005,-0.0001174449
RBtslVnd5L.png,-7.08189963916E-006,-0.000070819
I9L0TocOlV.png,-5.2053123909E-006,-5.2053123909E-005
uETMWC6bDT.png,0.0001448767,0.001448767
xP6cmLtQ2D.png,-1.20265794976E-005,-0.0001202658
If5qos20vF.png,-0.0001080594,-0.001080594
PCDVxFHBGn.png,8.33468402561E-006,8.33468402561E-005
Ym5ucUc6fF.png,1.07571338503E-006,1.07571338503E-005
WgyTUEGyke.png,7.33089327696E-005,0.0007330893
0Mrw4gnExN.png,-6.88945510774E-005,-0.0006889455
Ib6wlIJC5a.png,0.000008577,0.00008577
vnqUu1tJHY.png,1.88565911685E-006,1.88565911685E-005
eha87EYA8k.png,2.51867254519E-006,2.51867254519E-005
0k3oVGvEgA.png,5.59764600894E-007,5.59764600894E-006
GxomMd1Xqs.png,1.56747337314E-005,0.0001567473
7PI8i7v6qS.png,1.55742213792E-006,1.55742213792E-005
7UoQnoHMM4.png,-1.2798593616E-006,-1.2798593616E-005
36MBLLgZZT.png,-1.14157353437E-006,-1.14157353437E-005
F7kQJZ2GI2.png,5.98486224135E-007,5.98486224135E-006
WziKa0qmwG.png,8.94663317013E-005,0.0008946633
hzET7jL1lT.png,-0.000011631,-0.00011631
ZK84gnwv4G.png,-5.32228523298E-006,-5.32228523298E-005
eLuFAmhcC0.png,-0.000003132,-0.00003132
dPgrknuFOd.png,-1.42570740991E-006,-1.42570740991E-005
0K3JqfS5T5.png,-1.10836867862E-006,-1.10836867862E-005
SXiUMkWQIH.png,-5.60720820886E-007,-5.60720820886E-006
kOBLAgulSB.png,5.58184808597E-007,5.58184808597E-006
yx6e7KbwRU.png,5.59051329674E-007,5.59051329674E-006
h6gB71stnJ.png,-5.58174349408E-007,-5.58174349408E-006
FDrKGgJrPF.png,5.59517388865E-007,5.59517388865E-006
miaoH6igNp.png,-5.59059174066E-007,-5.59059174066E-006
XqoupNL0U0.png,-5.59123748189E-007,-5.59123748189E-006
Z0W0zDEYUQ.png,-5.58811279916E-007,-5.58811279916E-006
OUf1FFiinQ.png,-5.58537749384E-007,-5.58537749384E-006
QIXBD8TFfN.png,-5.596090773E-007,-5.596090773E-006
ypcQinTnZ5.png,-0.0176144093,-0.176144093
TgQAZAKhaK.png,-0.0246369746,-0.246369746
ozfp8JAxEL.png,-0.0252141599,-0.252141599
0NuZy9KUYC.png,-0.0248409677,-0.248409677
hsIQYLgN6f.png,-0.0244088508,-0.244088508
wLDqGeINrr.png,-0.0242074002,-0.242074002
oWGlxE3s9c.png,-0.0241503809,-0.241503809
l5F3pSkuHt.png,-0.024087362,-0.24087362
Fy9ZYPD413.png,-0.024069516,-0.24069516
CJkwQy0stc.png,-0.0240498036,-0.240498036
ps8mgXi5w3.png,-0.0240442231,-0.240442231
ZdNfiK2zur.png,-0.0240380466,-0.240380466
TnwZpWrAUh.png,-0.0240363088,-0.240363088
GM2DIxvm2v.png,-0.0240606517,-0.240606517
EL2YVc89vA.png,-0.0240276717,-0.240276717
L7ZwQd7tuH.png,-0.0240514018,-0.240514018
lRQdtZIGH5.png,-0.0240285136,-0.240285136
cC3dVkV543.png,-0.0240075644,-0.240075644
8YNq8JproL.png,-0.0239920858,-0.239920858
RXxJuMarQj.png,-0.0241709612,-0.241709612
Q6ON9rb3uA.png,-0.0240523908,-0.240523908
evkQntQKtX.png,-0.0240141768,-0.240141768
3bK5iqzPVC.png,-0.0240317117,-0.240317117
kPAEcyvc7A.png,-0.0241525359,-0.241525359
nbhcngDy65.png,-0.0240175612,-0.240175612
GHFaw3Nsfy.png,-0.02402726,-0.2402726
5nxqdeZFG1.png,-0.0240272526,-0.240272526
f987Ni9Kvg.png,-0.0240238886,-0.240238886
kpfjJ4WZ3y.png,-0.020231951,-0.20231951
rHH7t0c7me.png,0.0015232835,0.015232835
D3APk7kRS3.png,0.00118283,0.0118283
IHsmNX2W28.png,0.0005517561,0.005517561
6QnkDomiJZ.png,0.0003709759,0.003709759
O6HpfJ7Aj7.png,0.0002511019,0.002511019
Nc70NiiZxX.png,0.0001158933,0.001158933
fMSna8K1BK.png,5.38945969311E-005,0.000538946
qhpGFHkbC3.png,2.4834593205E-005,0.0002483459
JspZZHA17P.png,0.000011516,0.00011516
cX8xEenFO5.png,5.29959106643E-006,5.29959106643E-005
ax4GHFoPha.png,-0.0133560924,-0.133560924
nUzrxstnAU.png,-0.0469661057,-0.469661057
izO7Qr0GHP.png,-0.0484988317,-0.484988317
UXGaLXvdux.png,-0.0474149026,-0.474149026
E9fA1pkHGC.png,-0.0470283106,-0.470283106
zSL0hNvFf8.png,-0.0467662439,-0.467662439
tbDub0Bc7Q.png,-0.0464761555,-0.464761555
8niNmxuX7o.png,-0.0463413931,-0.463413931
ZtQvSus8un.png,-0.0463032462,-0.463032462
HucnGu1EcS.png,-0.0462610759,-0.462610759
PEkqPUtYlw.png,-0.0462491475,-0.462491475
9VAX1NhWCr.png,-0.0460497327,-0.460497327
h6qXmTKlK0.png,-0.0462432057,-0.462432057
6Fw21ZzSM2.png,-0.0462093614,-0.462093614
XNHkOABumv.png,-0.0462713279,-0.462713279
diWAHwTJTZ.png,-0.0461659469,-0.461659469
gpWFRYiz5W.png,-0.0462281778,-0.462281778
1ugAuRtoDc.png,-0.0463321209,-0.463321209
x3MmrnPNCE.png,-0.0462454148,-0.462454148
Jmj8U9hyVz.png,-0.0462109596,-0.462109596
ahLAlVfaI2.png,-0.0462216064,-0.462216064
PaQ7nllz35.png,-0.0462200269,-0.462200269
0SlZ6tGsWo.png,-0.0462231748,-0.462231748
H2u3DjfMEv.png,-0.0462357141,-0.462357141
kzms24jAIQ.png,-0.0462232754,-0.462232754
VIFAT0gSWR.png,-0.0462244898,-0.462244898
kGZlAH14gX.png,-0.0462241545,-0.462241545
ZFkWeR9QV1.png,-0.0462243557,-0.462243557
i69tBGKHsi.png,-0.0462244488,-0.462244488
JzpmsX5etL.png,-0.0491071567,-0.491071567
airNbfMxLd.png,-0.0514699332,-0.514699332
S7qHrWLcaA.png,-0.0520798974,-0.520798974
IVjT3BBqqf.png,-0.051984746,-0.51984746
MYPb7uWZ6S.png,-0.0521002635,-0.521002635
Cyd5P90t9e.png,-0.0516338199,-0.516338199
2E08Tlu5Px.png,-0.0518071093,-0.518071093
xyccrsX1xi.png,-0.0521450303,-0.521450303
dJwwPdtMGd.png,-0.0544778146,-0.544778146
Lg7SxHNdjc.png,-0.0605795793,-0.605795793
lpPD5Jl0zE.png,-0.1104144752,-1.104144752
ND3Fkficyz.png,-0.1271955222,-1.271955222
KD4521my0c.png,-0.1295721829,-1.295721829
5LhdjgvkBw.png,-0.1289438158,-1.289438158
RYt7TNWg0M.png,-0.1280899197,-1.280899197
xHcTKGAP4N.png,-0.1277469248,-1.277469248
Od0bJIUmAD.png,-0.1275727451,-1.275727451
EhsmJ4paTb.png,-0.1274939477,-1.274939477
aEWfPZvMcp.png,-0.1274719536,-1.274719536
fg8hZKI4vg.png,-0.1276130229,-1.276130229
Gk339Jz36O.png,-0.127337575,-1.27337575
YRSk1VcVgQ.png,-0.1272995323,-1.272995323
wAa9xu5Ooh.png,-0.1275739223,-1.275739223
jYOEr9ZqJm.png,-0.1275775284,-1.275775284
DCZF9DVqXs.png,-0.1290053576,-1.290053576
Prlgs9Is5v.png,-0.140472874,-1.40472874
pxBYNnUegU.png,-0.2063408494,-2.063408494
hQNAGQlarX.png,-0.2369177789,-2.369177789
rnIs3f0rN3.png,-0.3299766481,-3.299766481
Ez9RTLEScn.png,-0.3959281147,-3.959281147
peURJc0PPe.png,-0.4296821654,-4.296821654
ukN8zLxeEA.png,-0.4904924631,-4.904924631
D5RQwOLoPZ.png,-0.5947665572,-5.947665572
MiaSvfIYFe.png,-0.6323872209,-6.323872209
ozDTJ48oky.png,-0.702691853,-7.02691853
8Xw6j6pyhU.png,-0.7355104089,-7.355104089
0Dh4v8dWUl.png,-0.7980460525,-7.980460525
1aMe4qJoa8.png,-0.8346423507,-8.346423507
IXbSmva7L7.png,-0.91100806,-9.1100806
mwdK0wae2x.png,-0.9486977458,-9.486977458
GiQNkCG8Fi.png,-1.0168297291,-10.168297291
jZPwPqv71u.png,-1.0423907042,-10.423907042
OiLlE5mJis.png,-1.0543920994,-10.543920994
6YbeqEhy57.png,-1.0539336205,-10.539336205
IuoCHLeTTl.png,-1.052355051,-10.52355051
cgmU0WFYYo.png,-1.0517319441,-10.517319441
oh33g3bvAH.png,-1.0545846224,-10.545846224
rLqL3UbMm4.png,-1.0620647669,-10.620647669
38oZXolPQS.png,-1.0938699246,-10.938699246
StrxFtiRzk.png,-1.1130340099,-11.130340099
pbMVzWvyTZ.png,-1.1492455006,-11.492455006
LxUBaFk3oG.png,-1.168068409,-11.68068409
hicJRvwwn0.png,-1.1885160208,-11.885160208
CmmuXXTJlH.png,-1.1864045858,-11.864045858
tcbBRn1LOG.png,-1.1856143475,-11.856143475
5UTtTQHier.png,-1.1850086451,-11.850086451
496dFWM1F9.png,-1.1848118305,-11.848118305
6E6dp4o9Pq.png,-1.1845881939,-11.845881939
zCAeJFhcro.png,-1.1844961643,-11.844961643
7yCADdPd1K.png,-1.184730649,-11.84730649
preVIyJ2IN.png,-1.1817810535,-11.817810535
DmUWrajUv0.png,-1.1810029745,-11.810029745
Mcj3QjpPyv.png,-1.181599617,-11.81599617
yiJrOYEdGg.png,-1.1816698313,-11.816698313
2yqrNxckgp.png,-1.1816173792,-11.816173792
rhL8TB7lct.png,-1.18138659,-11.8138659
iYZzoU2DEc.png,-1.1817189455,-11.817189455
TmfW19rkhs.png,-1.1815317869,-11.815317869
NkaKMti2jf.png,-1.1817502976,-11.817502976
B9iz905iIj.png,-1.1809692383,-11.809692383
CJqNweeGmL.png,-1.180940032,-11.80940032
SN0WeBZOMV.png,-1.1804122925,-11.804122925
6GlKcqZ8Em.png,-1.1655218601,-11.655218601
xNDP4LkBrV.png,-1.1158046722,-11.158046722
lMOA5rW9Xw.png,-1.1016932726,-11.016932726
chQLlxmpFx.png,-1.0887354612,-10.887354612
oQ0NiE067P.png,-1.0874029398,-10.874029398
vnCdmpM6bP.png,-1.075802207,-10.75802207
nDS5mmyoGg.png,-1.0516425371,-10.516425371
Cr9UiZdwRw.png,-0.9903330207,-9.903330207
EQDUq0gzWt.png,-0.9519830346,-9.519830346
SUNsrS0CwR.png,-0.8741853237,-8.741853237
xGhXcvi83f.png,-0.8296996951,-8.296996951
iGzOolyF80.png,-0.7830699682,-7.830699682
5Z1jZgJCJo.png,-0.697065413,-6.97065413
yXUvuaWx83.png,-0.5969051719,-5.969051719
rzTMZggWkW.png,-0.5676252842,-5.676252842
vFzrPoI04Y.png,-0.5308296084,-5.308296084
VyH9sieneA.png,-0.516320169,-5.16320169
9WrWgWkHwh.png,-0.4876706004,-4.876706004
D59TqTHt6Z.png,-0.4871710241,-4.871710241
dGmpiOSGAC.png,-0.4893167913,-4.893167913
uqqKIu4SHh.png,-0.4915496707,-4.915496707
aJ6ygjD7zA.png,-0.4951499403,-4.951499403
H43nP6ngGs.png,-0.5211163759,-5.211163759
X3YDYM6VGH.png,-0.5575032234,-5.575032234
83mVoBSv5a.png,-0.6041334867,-6.041334867
a5ONZndES3.png,-0.6435003281,-6.435003281
WVUSPfekby.png,-0.6679343581,-6.679343581
aaRzm1PT8E.png,-0.669205904,-6.69205904
qCEk4UbuYl.png,-0.6671077013,-6.671077013
0osP9H3clS.png,-0.6668807864,-6.668807864
JAD6hJpzNN.png,-0.6660090089,-6.660090089
WKl4fR5dJK.png,-0.6655916572,-6.655916572
qk0pXSBEIi.png,-0.6652530432,-6.652530432
UzNfrZ5h1V.png,-0.6647453308,-6.647453308
H0G5cFBIO2.png,-0.665373385,-6.65373385
4rJRMPJ66J.png,-0.6652750969,-6.652750969
QpdzzA70Fc.png,-0.6652085781,-6.652085781
Q6NNPS4qsw.png,-0.665222764,-6.65222764
GOeoIRzixo.png,-0.6564199328,-6.564199328
ets9C31o5Q.png,-0.6368515491,-6.368515491
k3qEGZgQA8.png,-0.6067276001,-6.067276001
MP25m0W9d3.png,-0.5818479061,-5.818479061
Lhm0XiTTBk.png,-0.5534855127,-5.534855127
HPkvgJKiZt.png,-0.4920430183,-4.920430183
1wORWqggC5.png,-0.4124123752,-4.124123752
LFkcwYv4le.png,-0.3268549442,-3.268549442
9CPCaHgWdI.png,-0.1314541847,-1.314541847
jBkjMcTezf.png,-0.0813351497,-0.813351497
B090WneGMM.png,-0.0182655919,-0.182655919
27B3VIT0LH.png,-0.0018517611,-0.018517611
lrV08WLp7d.png,-0.0006408131,-0.006408131
rZjLMFThls.png,-0.0002458978,-0.002458978
0fPx1YMhno.png,0.0001152964,0.001152964
1AoK4wyWTr.png,-6.70765366522E-005,-0.0006707654
nuRz1czLz5.png,-4.44941269961E-006,-4.44941269961E-005
Fmzaomifuw.png,-0.0030283614,-0.030283614
1jkplPxZD7.png,-0.0351950042,-0.351950042
ojQqrEXUiy.png,-0.0833173692,-0.833173692
EZiHq85XTv.png,-0.1270817369,-1.270817369
ZqqnChkTmF.png,-0.1326319575,-1.326319575
HAsMPacZg4.png,-0.1311626434,-1.311626434
JKD0Ef4qTL.png,-0.1303029358,-1.303029358
mrAxxifgL9.png,-0.1289915442,-1.289915442
0LzJv3nx7t.png,-0.1286414266,-1.286414266
Pwp5v8mcOW.png,-0.128740713,-1.28740713
na3xUYynNI.png,-0.1287579089,-1.287579089
0TVGHkWpU2.png,-0.1286112815,-1.286112815
Ym7EZ7XJvp.png,-0.1283544302,-1.283544302
Bza6bTxANK.png,-0.1284421086,-1.284421086
PEeDehwhhM.png,-0.1284980327,-1.284980327
nGmUADPZtK.png,-0.1303364784,-1.303364784
j7k6Rq6OWr.png,-0.1319926232,-1.319926232
kJJyjyYVjJ.png,-0.1330912858,-1.330912858
ASSPhKqLqR.png,-0.1329707205,-1.329707205
8jD5m8kQGW.png,-0.1331882477,-1.331882477
hjKFgBAxno.png,-0.132836476,-1.32836476
JawsL1jbPx.png,-0.1330913305,-1.330913305
NAWvCmKhNs.png,-0.1331054866,-1.331054866
GxYdRlY1k5.png,-0.1330849081,-1.330849081
tnhdaAvKWv.png,-0.1328572482,-1.328572482
pn6XwNHR9f.png,-0.1327539831,-1.327539831
oUdZiOePN6.png,-0.1332057118,-1.332057118
mBb4b0Q1L2.png,-0.1329594105,-1.329594105
VBhmxyYhEM.png,-0.1329623163,-1.329623163
LUi28Ab800.png,-0.1328766048,-1.328766048
QP0MbJRWtt.png,-0.1329524219,-1.329524219
vSngVP4AfP.png,-0.1331269145,-1.331269145
RweMydQg3s.png,-0.1328423619,-1.328423619
6dJW5qa1w8.png,-0.1330793202,-1.330793202
VgzVpkABGs.png,-0.1329604238,-1.329604238
srJodOxaOe.png,-0.1328163594,-1.328163594
Jm6vLRVesd.png,-0.1329256445,-1.329256445
R5Tl73nFqH.png,-0.1332821101,-1.332821101
JWx87EwgXw.png,-0.1330409795,-1.330409795
mb6xbyMl1S.png,-0.1312947571,-1.312947571
UGarpxZwof.png,-0.129014641,-1.29014641
bbPV8tvcEQ.png,-0.1095445603,-1.095445603
4MNcS3ARpq.png,-0.0936305895,-0.936305895
oKzm1b4Yvd.png,-0.0747272521,-0.747272521
Bsj1MEGOwD.png,-0.0612974502,-0.612974502
emsr66ORLQ.png,-0.0551437959,-0.551437959
tI68qlgBEZ.png,-0.0364171304,-0.364171304
47yPToaIpC.png,-0.024858484,-0.24858484
BjDEvowO2N.png,0.000835158,0.00835158
GWsFgbRVRi.png,0.0018693873,0.018693873
vZ3qfA0H7F.png,0.0004732227,0.004732227
DgJqj8PyHD.png,0.0003533871,0.003533871
LAtsBuPBvN.png,0.0001717155,0.001717155
NnvWFwlsql.png,0.0001129794,0.001129794
krpd3wdaAZ.png,3.23168860632E-005,0.0003231689
Fk8WIPZYZz.png,1.76698176801E-005,0.0001766982
Jcd7NdWPO7.png,0.000011475,0.00011475
bgmUFGHsmZ.png,8.15151179268E-006,8.15151179268E-005
iM2piCSrAh.png,0.0001425411,0.001425411
BkBtoZsU0G.png,-1.83775009646E-005,-0.000183775
Du0eDeVyHf.png,-0.0001932437,-0.001932437
GeRMKXUkrK.png,-0.0001770154,-0.001770154
ySRNjbmGZT.png,0.0001300376,0.001300376
r7uChkuRS8.png,-7.0674737799E-005,-0.0007067474
kiXUpYjtAX.png,-8.41034197947E-005,-0.0008410342
MknI2I6wgK.png,1.2334479834E-005,0.0001233448
2El8KwsSlB.png,6.64936160319E-005,0.0006649362
AzDGRev6T9.png,6.55054827803E-006,6.55054827803E-005
r2SbjmkKLp.png,1.15574275696E-005,0.0001155743
p2Kk7Hdhds.png,2.8220549666E-006,2.8220549666E-005
hAV7iTC6KC.png,2.76252903859E-005,0.0002762529
iKmskWXQAf.png,8.59834035509E-005,0.000859834
MKeX1NuCTo.png,-6.02359432378E-005,-0.0006023594
8aiTC9Yt6j.png,-0.0001193353,-0.001193353
KoXiZcIMSt.png,-0.0002105353,-0.002105353
zIrmf5KRLS.png,0.0001163511,0.001163511
3B0RiT5kWI.png,0.0002025184,0.002025184
NVkldW7htv.png,-1.11306917461E-005,-0.0001113069
g2Vf7vobmW.png,-0.0001010126,-0.001010126
uzBSHMqy9R.png,-1.78532154678E-005,-0.0001785322
ZwoENk19em.png,0.000017347,0.00017347
MSGyV8K6im.png,1.4092782294E-005,0.0001409278
qkeY2w0LAb.png,-6.95167764206E-005,-0.0006951678
YSaqiBIarn.png,1.61920543178E-005,0.0001619205
mkgrYzWTUC.png,8.31063516671E-005,0.0008310635
8DTw2Y3VOP.png,0.0002384659,0.002384659
17DczMUEZn.png,-1.6035644876E-005,-0.0001603564
IUpdpZiOYW.png,-9.44956191233E-005,-0.0009449562
iO7WOAbS24.png,3.39765792887E-005,0.0003397658
kHYz7W4LeY.png,5.48348725715E-005,0.0005483487
4IKrV39HXE.png,-8.16945030238E-005,-0.000816945
FTsZVDb3FH.png,-7.06841601641E-005,-0.0007068416
rNVt1wtQjH.png,-1.91575891222E-005,-0.0001915759
MhRBqEkQqx.png,1.82807289093E-005,0.0001828073
A4Gai854qm.png,0.0001456351,0.001456351
uWZPGMe7Ls.png,8.39072254166E-006,8.39072254166E-005
qdtaLQhgMU.png,0.000017433,0.00017433
Y4x1IA24GR.png,-0.0001533359,-0.001533359
ZMArhMfwOA.png,2.8087380997E-005,0.0002808738
AIfqp8e50q.png,-7.19334129826E-005,-0.0007193341
3Oqnokid4J.png,-4.88011428388E-005,-0.0004880114
9UOdhXjRsu.png,0.0001588768,0.001588768
Md49oNEiOD.png,-0.0001606837,-0.001606837
7HUyEUslUd.png,-7.90169142419E-005,-0.0007901691
tu12c2f2fr.png,2.72558754659E-005,0.0002725588
ZgBtZOr0S7.png,-0.000010551,-0.00010551
Tn9AZVFbbF.png,-0.0001201341,-0.001201341
A9GqrLiFoM.png,2.8508464311E-005,0.0002850846
0bDOMUKtng.png,-0.0001954027,-0.001954027
3ArOaytjKG.png,9.8886739579E-005,0.0009888674
RuKPZkXofV.png,0.0001473633,0.001473633
9QQRMRdkY5.png,-0.0001187513,-0.001187513
SRcXOrJO4L.png,-0.0001070845,-0.001070845
SdjG5kq9Uf.png,0.0002152843,0.002152843
5fcfrCtvQH.png,-2.64915470325E-005,-0.0002649155
mpyMsQDXly.png,-3.37234378094E-005,-0.0003372344
Kohh69ZUit.png,1.60135587066E-005,0.0001601356
bxWAamcfqU.png,4.10954344261E-005,0.0004109543
okhsvTPcio.png,-0.0001869922,-0.001869922
3K3QOFhibY.png,1.74190899997E-005,0.0001741909
Z1xcVxBhkK.png,-9.76966839517E-005,-0.0009769668
IpsJ3NJRTl.png,1.72588679561E-005,0.0001725887
jPx20xiWRm.png,0.0059165331,0.059165331
aWjfOBE23K.png,0.0367245674,0.367245674
GfCExjQ79c.png,0.1131474748,1.131474748
6euVs7dAig.png,0.149315998,1.49315998
FCsO8aTvhW.png,0.2236091495,2.236091495
ulrLzVYgEJ.png,0.2642916739,2.642916739
DgAsKam0so.png,0.3547038436,3.547038436
MyIhS7ps50.png,0.4515618682,4.515618682
kycct2HOrf.png,0.5495467782,5.495467782
2GAsZTRiYJ.png,0.5984035134,5.984035134
lIIN9dL3LW.png,0.6924409866,6.924409866
uHn3OpzTb7.png,0.777526319,7.77526319
u1SVaKcZYZ.png,0.8180395365,8.180395365
TiAXJP0Xlz.png,0.8156765103,8.156765103
hxwMtcXMnu.png,0.8136259317,8.136259317
W3SfFJU2bM.png,0.8106895685,8.106895685
MbLXqPjViY.png,0.8064921498,8.064921498
gs76wN4g4v.png,0.7972772717,7.972772717
zesEdPti1b.png,0.7683250308,7.683250308
yJDYtunscm.png,0.7529653907,7.529653907
P9pvy8RQRI.png,0.6165574193,6.165574193
mqfohr0yFz.png,0.4929980934,4.929980934
GnDdMq7ICw.png,0.4465108514,4.465108514
6bdnY3fxcw.png,0.3433013856,3.433013856
4cXep8FXwV.png,0.2827254832,2.827254832
z7p5wCNZzi.png,0.1552724838,1.552724838
QEwYjlG7yW.png,0.0882884562,0.882884562
jw8N5xeQx5.png,0.0165699683,0.165699683
CNJfctg0GT.png,0.0076738605,0.076738605
jnSjRzpCyJ.png,0.0035598299,0.035598299
91adOnNL3R.png,0.002455215,0.02455215
hODBASQ55Q.png,0.0012384583,0.012384583
r1nIiuNMJO.png,0.0002761457,0.002761457
ejZ59QlZl9.png,0.0003628985,0.003628985
Jwx1k7ZFUl.png,0.0139868688,0.139868688
oQfOjz6vBS.png,0.1108917892,1.108917892
U5YgwX3QtI.png,0.1439766735,1.439766735
mPTcE62cPm.png,0.2024473995,2.024473995
sVM5lgi0hc.png,0.2884854376,2.884854376
bdnIo3u1Mq.png,0.3124830723,3.124830723
fDWiS0gn6C.png,0.3724971116,3.724971116
XzLfI9jTem.png,0.3833445907,3.833445907
QHXJoRnhEA.png,0.3826406896,3.826406896
bxlKnDw6Gm.png,0.3809118569,3.809118569
mLtRt00kHm.png,0.3800874949,3.800874949
BrbvV0qfAc.png,0.3798372746,3.798372746
bom5P8DVdd.png,0.3798994422,3.798994422
QQy5TuBiv3.png,0.3796546161,3.796546161
Ub1zXzEzP3.png,0.3796181083,3.796181083
X8cdq0n4Zq.png,0.3793904185,3.793904185
ZlqSQZW2aS.png,0.3798817992,3.798817992
KgASKcUn4f.png,0.3797523081,3.797523081
HID8BGbVYT.png,0.3796335757,3.796335757
9OBsskrel2.png,0.3792544305,3.792544305
F6clhwexOo.png,0.379756242,3.79756242
8evM3HTYxr.png,0.378619343,3.78619343
Si1vkPqtvR.png,0.3774141669,3.774141669
h6uZOsnabh.png,0.3769406378,3.769406378
z82mjXysuj.png,0.3710808754,3.710808754
jwBDckLS1c.png,0.3562085629,3.562085629
rcGroMrbIu.png,0.3469041586,3.469041586
Uw7g4ReGKN.png,0.3218789995,3.218789995
F1MP5leitD.png,0.2973991334,2.973991334
v8jgNVcS5Q.png,0.2664406896,2.664406896
NNPt16hyDM.png,0.1986562759,1.986562759
PdtufRmWb7.png,0.111663498,1.11663498
75uuDmTc9j.png,0.0619657226,0.619657226
CTrOJAI6AJ.png,0.0168430489,0.168430489
ZCgGQFdTgj.png,0.0079423273,0.079423273
taXS9Wy9la.png,0.0050556827,0.050556827
aAjEcySRpL.png,0.002285524,0.02285524
WxsmiR2hfR.png,0.0013945843,0.013945843
3WboyJ3PF1.png,0.0009606252,0.009606252
D6kqaqbUAa.png,0.000204359,0.00204359
QBajJBrXgn.png,0.0004214093,0.004214093
Tz8bTXOaAu.png,-0.0001755497,-0.001755497
VESSQYtgvI.png,-0.0001210993,-0.001210993
ED2mg91yMj.png,-0.0001895552,-0.001895552
0SdQtspk68.png,0.0002915614,0.002915614
HJnEeGFNzJ.png,0.000106503,0.00106503
xSkhbTbOy7.png,9.42838742048E-005,0.0009428387
d1jxbBHKIt.png,0.0002352741,0.002352741
Zm0H2iWR9v.png,-2.86365775537E-005,-0.0002863658
y3K1VTCA7K.png,-0.0001113527,-0.001113527
jQiNPKOUV3.png,-0.0001275326,-0.001275326
Umu3A51CQ7.png,-0.0001209356,-0.001209356
DmtdtlHUrJ.png,8.01085770945E-005,0.0008010858
ZCisFYlRXl.png,-0.0001666973,-0.001666973
oVjdcss4dB.png,-0.000222112,-0.00222112
2ekWp9uOV1.png,0.0002784827,0.002784827
FEui7gNHTE.png,-3.10153154714E-005,-0.0003101532
yknN6hTpuy.png,0.0003360002,0.003360002
q2iDeVSQ1W.png,-0.0298472233,-0.298472233
proJJIzSI9.png,-0.0701725557,-0.701725557
6NpC4dQi8u.png,-0.1608868837,-1.608868837
B0b9gYaJuM.png,-0.2078427672,-2.078427672
hv2F1TJUFe.png,-0.2985017002,-2.985017002
HIyW8Ji8xf.png,-0.3452106416,-3.452106416
